Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,RoomsPerSF,HouseAge,RemodAge,TotalPorchSF,LotRatio,OverallQual_Cond
1.0,0.07337496353744775,-0.04553193984304201,-0.22087508895451458,-0.20714170777431132,0.06423820868685405,0.024698911425566225,0.7507305581546225,0.3146668679740839,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,-1.2062145255902508,-0.03628911521718984,-0.03174025663053385,-0.4116907927487656,1.0266892356781179,0.6514792433257054,-0.5171998069472914,1.0509937888999856,0.8786680880058696,-0.4915157315314031,-0.12579687665411476,0.7430923892347833,0.7516262268007275,-1.2414493285281882,0.5141038909843643,-0.7779757908541627,0.36420746440576196,0.8355990312427262,-0.5669393655510576,0.3254050411056176,0.6514728567177374,-0.5109417757552298,0.5754248369676035,0.34405105518944074,-0.2886528311122454,-0.9445906057378156,-0.4593025408311876,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,-0.7934337933349002,1.1618515874685553,-0.12024172373467248,0.3703334392167798,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.40936913816824433,0.9122097711603002,0.255977605992668,-0.9512264882332893,-0.07511737089201885,-0.7687363262458891,1.0175980835384009,0.10349546052991662,0.31172464418307205,0.35100032086652694,0.31560195537793057,0.2953487323618339,0.28974476252886233,-0.7521758378613592,0.2165031608388436,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,-1.599111099180035,0.1387774889497933,0.31386709209107705,0.20850229770078177,208500.0,-0.0012765863846320692,1.6422558364561788,0.6896259838994786,-1.0432593655921558,-0.86994099517203,-0.24806330471389174,-0.30048393071084645,0.12321603475627442
2.0,-0.8725627562389217,-0.04553193984304201,0.4603197354510445,-0.09188637231949037,0.06423820868685405,0.024698911425566225,0.7507305581546225,0.3146668679740839,-0.026180163474687157,-0.6283160812481041,-0.22571613264140358,1.9543022345753824,-1.1880740764584392,-0.03174025663053385,-0.4116907927487656,-0.5434570116229144,-0.07183611428306244,2.179627757849301,0.15673371079690998,-0.4295769652193609,-0.4915157315314031,-0.12579687665411476,-0.5082511958664664,-0.6610595238803515,0.38704664600115124,-0.5707501337786359,0.6634514358553263,0.36420746440576196,-0.5491621329052649,-0.5669393655510576,0.3254050411056176,-1.2817596042739223,-1.399536168373021,1.171992119373828,0.34405105518944074,-0.2886528311122454,-0.6412279930944917,0.4664649160883461,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,0.25714042978945445,-0.7951632272572445,-0.12024172373467248,-0.48251191458524123,-0.8199643654586394,3.948809348331338,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,0.7956287282140879,-0.31868326571034533,0.255977605992668,0.6004949339126351,1.6384976525821595,-0.7687363262458891,-0.10792706946619719,0.10349546052991662,0.31172464418307205,-0.060731012615303295,0.31560195537793057,0.2953487323618339,0.28974476252886233,1.6261947918523714,-0.704483250333654,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,-0.489110050937792,-0.6144386220786311,0.31386709209107705,0.20850229770078177,181500.0,-0.052406747786084326,0.36858065917808014,-0.41791303391327694,-0.1834650642921507,0.3901406691440024,-0.8281630294754504,-0.12827826625377792,1.533734936851621
3.0,0.07337496353744775,-0.04553193984304201,-0.08463612407340275,0.07347997855047012,0.06423820868685405,0.024698911425566225,-1.378932553708879,0.3146668679740839,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,-1.2062145255902508,-0.03628911521718984,-0.03174025663053385,-0.4116907927487656,1.0266892356781179,0.6514792433257054,-0.5171998069472914,0.9847523016330911,0.8302145675160463,-0.4915157315314031,-0.12579687665411476,0.7430923892347833,0.7516262268007275,-1.2414493285281882,0.32591492750506834,-0.7779757908541627,0.36420746440576196,0.8355990312427262,-0.5669393655510576,0.3254050411056176,0.007062036387184116,-0.5109417757552298,0.09290718208021594,0.34405105518944074,-0.2886528311122454,-0.3016429789415173,-0.3133687545187488,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,-0.6278260340246571,1.1893506246778172,-0.12024172373467248,0.5150125617367655,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,-0.40936913816824433,-0.31868326571034533,0.255977605992668,0.6004949339126351,1.6384976525821595,-0.7687363262458891,0.9342258499825047,0.10349546052991662,0.31172464418307205,0.6317262300586839,0.31560195537793057,0.2953487323618339,0.28974476252886233,-0.7521758378613592,-0.07036145903455729,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,0.9908913467185322,0.1387774889497933,0.31386709209107705,0.20850229770078177,223500.0,0.16915728495354213,1.6422558364561788,-0.6570415444545682,-0.9771213424152324,-0.8214763157752596,-0.42875010422978704,-0.008866194002463643,0.12321603475627442
4.0,0.3098593934815401,-0.04553193984304201,-0.44794003042303426,-0.09689747386100432,0.06423820868685405,0.024698911425566225,-1.378932553708879,0.3146668679740839,-0.026180163474687157,-1.8613019396113195,-0.22571613264140358,-1.0398715382131123,-0.03628911521718984,-0.03174025663053385,-0.4116907927487656,1.0266892356781179,0.6514792433257054,-0.5171998069472914,-1.8636316508433721,-0.720298088158301,-0.4915157315314031,-0.12579687665411476,1.0559282855100958,1.316700527073159,0.38704664600115124,-0.5707501337786359,0.6634514358553263,0.36420746440576196,-1.933923297053256,0.9977704146087608,-2.8348479079910684,0.6514728567177374,-1.399536168373021,-0.49927357619066876,0.34405105518944074,-0.2886528311122454,-0.06166956894008201,-0.6873240819443732,-0.12304603591114636,0.2654760769948238,0.2638125652751773,0.3042555117240659,-0.5217335632165325,0.9372761169262505,-0.12024172373467248,0.3836591478699364,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.40936913816824433,0.29676325272497744,0.255977605992668,0.6004949339126351,-0.931924882629108,1.3010747135309628,0.8091674996486605,0.9429586403836844,1.6503069397927341,0.7908042452675729,0.31560195537793057,0.2953487323618339,0.28974476252886233,-0.7521758378613592,-0.1760484242510734,4.092523739317571,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,-1.599111099180035,-1.3676547331070554,0.31386709209107705,-3.4262840263964267,140000.0,-0.11449337234499064,-0.26825692946096913,0.26019490958900043,1.8006756310155536,0.6324640661278548,2.091355257439279,-0.10863614823465557,0.12321603475627442
5.0,0.07337496353744775,-0.04553193984304201,0.6419716886258603,0.37514829134961014,0.06423820868685405,0.024698911425566225,-1.378932553708879,0.3146668679740839,-0.026180163474687157,-0.6283160812481041,-0.22571613264140358,0.45721534818113513,-0.03628911521718984,-0.03174025663053385,-0.4116907927487656,1.0266892356781179,1.3747946009344731,-0.5171998069472914,0.9516315579996439,0.7333075265363995,-0.4915157315314031,-0.12579687665411476,0.7430923892347833,0.7516262268007275,-1.2414493285281882,1.366489196155293,-0.7779757908541627,0.36420746440576196,0.8355990312427262,-0.5669393655510576,0.3254050411056176,-1.9261704246044755,-0.5109417757552298,0.4635684715164364,0.34405105518944074,-0.2886528311122454,-0.17486457365774016,0.1996797129859189,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,-0.045611255199583686,1.6178772878554806,-0.12024172373467248,1.299325699608267,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,1.3900227611572622,-0.21145358120204893,-0.40936913816824433,1.527656289595623,0.255977605992668,0.6004949339126351,1.6384976525821595,-0.7687363262458891,0.8925397332045566,0.10349546052991662,1.6503069397927341,1.6984846849888804,0.31560195537793057,0.2953487323618339,0.28974476252886233,0.7801971853099035,0.5637603322645395,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,2.100892394960775,0.1387774889497933,0.31386709209107705,0.20850229770078177,250000.0,0.9446313995422347,1.6422558364561788,0.05323253685368093,-0.9440523308267706,-0.7245469569817187,-0.02933717898412374,0.02763869976432943,0.6657233047929462
6.0,-0.1631094664066446,-0.04553193984304201,0.6873846769195642,0.3606160968792197,0.06423820868685405,0.024698911425566225,-1.378932553708879,0.3146668679740839,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,-0.20815660132741926,-0.03628911521718984,-0.03174025663053385,-0.4116907927487656,-1.5902211764902692,-0.7951514718918303,-0.5171998069472914,0.7197863525655132,0.4910399240872828,-0.4915157315314031,-0.12579687665411476,0.7430923892347833,0.7516262268007275,0.38704664600115124,-0.5707501337786359,0.6634514358553263,0.36420746440576196,4.9898825236867,-0.5669393655510576,0.3254050411056176,0.6514728567177374,-0.5109417757552298,0.632449650727022,0.34405105518944074,-0.2886528311122454,-1.1392860138521876,-0.596115465499099,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,-0.9486910676882531,0.5018746944462716,-0.12024172373467248,-0.2921446481115758,1.1078101491462133,-0.24106103579929677,-1.0260408358133,1.2275853765130371,-2.288708171693981,-0.21145358120204893,0.7956287282140879,-0.934129784145668,0.255977605992668,-0.9512264882332893,-0.07511737089201885,-0.7687363262458891,0.6007369157589201,0.9429586403836844,0.31172464418307205,0.03284429044874903,0.31560195537793057,0.2953487323618339,0.28974476252886233,-0.43293145803401284,-0.25153911369144205,-0.3593249004055313,10.802446267979857,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,1.7161817670606667,5.19073639281256,1.3237359981507422,1.3608916961326132,0.8919935999782177,0.31386709209107705,0.20850229770078177,143000.0,-0.4979695828558826,0.36858065917808014,-0.5079786275830166,-0.6795002381190768,-0.43375888060109574,2.5002780142384102,0.7952240379988984,-0.9617985053170691
7.0,-0.8725627562389217,-0.04553193984304201,0.23325479398252483,-0.04337890939763529,0.06423820868685405,0.024698911425566225,0.7507305581546225,0.3146668679740839,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,1.4552732724439668,-0.03628911521718984,-0.03174025663053385,-0.4116907927487656,-0.5434570116229144,1.3747946009344731,-0.5171998069472914,1.084114532533433,0.9755751289855163,-0.4915157315314031,-0.12579687665411476,0.7430923892347833,0.7516262268007275,2.0155426205304905,0.4587541958433949,-0.7779757908541627,0.36420746440576196,0.8355990312427262,-2.131649145710876,0.3254050411056176,-1.9261704246044755,-0.5109417757552298,2.029557587832776,0.34405105518944074,-0.2886528311122454,-0.5665192899808374,1.4332762504082532,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,1.3749928051335953,-0.7951632272572445,-0.12024172373467248,0.33987467658099335,1.1078101491462133,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,0.1637791168735145,-0.21145358120204893,-0.40936913816824433,0.29676325272497744,0.255977605992668,0.6004949339126351,-0.931924882629108,-0.7687363262458891,1.059284200316349,0.10349546052991662,0.31172464418307205,0.7627316543483571,0.31560195537793057,0.2953487323618339,0.28974476252886233,1.283007083537974,0.15611060928654868,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,0.6208909973044512,-0.6144386220786311,0.31386709209107705,0.20850229770078177,307000.0,0.9896746369673236,1.0054182478171294,-0.8758365903209879,-1.1093973887690793,-1.0153350333623414,-0.28610263092776445,-0.40494670339922517,0.6657233047929462
8.0,0.07337496353744775,-0.04553193984304201,-0.03922313577969881,-0.013512744210212127,0.06423820868685405,0.024698911425566225,-1.378932553708879,0.3146668679740839,-0.026180163474687157,-1.8613019396113195,-0.22571613264140358,0.29087236080399653,2.267280807265309,-0.03174025663053385,-0.4116907927487656,1.0266892356781179,0.6514792433257054,0.38174271465157283,0.05737147989656824,-0.5749375266888309,-0.4915157315314031,-0.12579687665411476,-1.1339229884170912,-1.226133824152783,2.0155426205304905,0.7576425496046296,0.6634514358553263,0.36420746440576196,-0.5491621329052649,-0.5669393655510576,0.3254050411056176,0.007062036387184116,-1.399536168373021,0.9109939333211048,-3.821077805312908,-0.09022046788626462,-0.7951731995105069,0.11303152736290836,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,-0.14394086229004052,1.45746623746812,-0.12024172373467248,1.0937290518167084,1.1078101491462133,-0.24106103579929677,0.7897405221108432,1.2275853765130371,0.1637791168735145,-0.21145358120204893,0.7956287282140879,0.29676325272497744,0.255977605992668,2.1522163560585597,1.6384976525821595,-0.7687363262458891,-0.23298541980004142,0.10349546052991662,0.31172464418307205,0.05155935106155949,0.31560195537793057,0.2953487323618339,0.28974476252886233,1.1233848936243007,2.3755368788333873,3.37237175348001,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,5.19073639281256,0.6180240933165219,1.7308920455466943,0.8919935999782177,0.31386709209107705,0.20850229770078177,200000.0,0.7668932194324245,1.6422558364561788,-0.6985337648814256,-0.018120006349842004,0.6324640661278548,3.2800842016228007,-0.31588310692483357,0.8827262128076149
9.0,-0.1631094664066446,1.5372450166055525,-0.8566569250663697,-0.44065903960886155,0.06423820868685405,0.024698911425566225,0.7507305581546225,0.3146668679740839,-0.026180163474687157,0.6046697771151112,-0.22571613264140358,0.7899013229354124,-2.3398590376996884,-0.03174025663053385,-0.4116907927487656,-1.5902211764902692,0.6514792433257054,-0.5171998069472914,-1.3336997527082162,-1.689368497954768,-0.4915157315314031,-0.12579687665411476,-2.0724306772430285,1.316700527073159,0.38704664600115124,-0.5707501337786359,0.6634514358553263,0.36420746440576196,-1.933923297053256,0.9977704146087608,0.3254050411056176,0.6514728567177374,1.2662470094803524,-0.9730181828073765,0.34405105518944074,-0.2886528311122454,0.8710572699334213,-0.2404018613625294,-0.12304603591114636,0.2654760769948238,0.2638125652751773,-2.707358367036179,-0.3638886676239571,0.9281097711898298,-0.12024172373467248,0.49216848975992566,-0.8199643654586394,-0.24106103579929677,0.7897405221108432,-0.7616206719986545,-1.0624645274102333,4.32857919166548,0.7956287282140879,0.9122097711603002,-3.8284738120324198,2.1522163560585597,1.6384976525821595,1.3010747135309628,-1.9838023244738607,0.9429586403836844,0.31172464418307205,-0.023300891389682367,-4.136367656716548,0.2953487323618339,0.28974476252886233,-0.03387598324982984,-0.704483250333654,2.9959286699740124,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,-0.859110400351873,0.1387774889497933,0.31386709209107705,-3.4262840263964267,129900.0,0.1935049808589956,-0.26825692946096913,0.41593951311616933,1.3377094687770892,1.6986870128568052,1.1213524389855254,-0.6540613673221568,0.12321603475627442
10.0,3.147672552810648,-0.04553193984304201,-0.9020699133600736,-0.31037039952949874,0.06423820868685405,0.024698911425566225,0.7507305581546225,0.3146668679740839,-0.026180163474687157,-1.8613019396113195,-0.22571613264140358,-1.538900500344528,-2.3398590376996884,-7.755202703393906,0.423126648102898,-1.0668390940565917,-0.7951514718918303,0.38174271465157283,-1.0687338036406382,-1.689368497954768,-0.4915157315314031,-0.12579687665411476,-0.5082511958664664,-0.6610595238803515,0.38704664600115124,-0.5707501337786359,0.6634514358553263,0.36420746440576196,-1.933923297053256,0.9977704146087608,0.3254050411056176,0.6514728567177374,-0.5109417757552298,0.8934478367797453,0.34405105518944074,-0.2886528311122454,-0.9672296066813473,-0.151473460328387,-0.12304603591114636,-0.8846576690361637,0.2638125652751773,0.3042555117240659,-0.22156949946671697,-0.7951632272572445,-0.12024172373467248,-0.8346913575615222,1.1078101491462133,-0.24106103579929677,-1.0260408358133,-0.7616206719986545,-1.0624645274102333,4.32857919166548,0.7956287282140879,-0.934129784145668,0.255977605992668,2.1522163560585597,1.6384976525821595,-0.7687363262458891,-1.650313390250276,0.10349546052991662,-1.02685765142659,-1.2538161266819705,-3.023375253692928,0.2953487323618339,0.28974476252886233,-0.7521758378613592,-0.644090698781359,-0.3593249004055313,-0.11633928614822256,-0.2702083542015609,-0.06869174753820707,0.06330476523204058,-0.008267909407725085,-0.18597530176448,-0.08768781151769862,-1.9691114485941161,0.1387774889497933,0.31386709209107705,0.20850229770078177,118000.0,-0.6075342144304231,-0.26825692946096913,-0.3571664529679617,1.0731573760693953,1.6986870128568052,-0.7901237032615777,-0.20097608713222867,-0.41929123528039736
